==== START logs for container kube-apiserver of pod kube-system/kube-apiserver-kind-1-control-plane ====
I1123 05:41:13.407773       1 server.go:558] external host was not specified, using 172.18.0.3
W1123 05:41:18.507652       1 genericapiserver.go:557] Skipping API apps/v1beta2 because it has no resources.
W1123 05:41:18.507668       1 genericapiserver.go:557] Skipping API apps/v1beta1 because it has no resources.
W1123 05:41:18.510002       1 genericapiserver.go:557] Skipping API admissionregistration.k8s.io/v1beta1 because it has no resources.
I1123 05:41:18.514641       1 plugins.go:158] Loaded 12 mutating admission controller(s) successfully in the following order: NamespaceLifecycle,LimitRanger,ServiceAccount,NodeRestriction,TaintNodesByCondition,Priority,DefaultTolerationSeconds,DefaultStorageClass,StorageObjectInUseProtection,RuntimeClass,DefaultIngressClass,MutatingAdmissionWebhook.
I1123 05:41:18.514670       1 plugins.go:161] Loaded 11 validating admission controller(s) successfully in the following order: LimitRanger,ServiceAccount,PodSecurity,Priority,PersistentVolumeClaimResize,RuntimeClass,CertificateApproval,CertificateSigning,CertificateSubjectRestriction,ValidatingAdmissionWebhook,ResourceQuota.
W1123 05:41:18.551589       1 genericapiserver.go:557] Skipping API apiregistration.k8s.io/v1beta1 because it has no resources.
I1123 05:41:20.002425       1 dynamic_cafile_content.go:157] "Starting controller" name="request-header::/etc/kubernetes/pki/front-proxy-ca.crt"
I1123 05:41:20.002460       1 dynamic_cafile_content.go:157] "Starting controller" name="client-ca-bundle::/etc/kubernetes/pki/ca.crt"
I1123 05:41:20.002612       1 dynamic_serving_content.go:132] "Starting controller" name="serving-cert::/etc/kubernetes/pki/apiserver.crt::/etc/kubernetes/pki/apiserver.key"
I1123 05:41:20.002765       1 secure_serving.go:210] Serving securely on [::]:6443
I1123 05:41:20.002853       1 tlsconfig.go:240] "Starting DynamicServingCertificateController"
I1123 05:41:20.002908       1 available_controller.go:491] Starting AvailableConditionController
I1123 05:41:20.002942       1 cache.go:32] Waiting for caches to sync for AvailableConditionController controller
I1123 05:41:20.003016       1 dynamic_serving_content.go:132] "Starting controller" name="aggregator-proxy-cert::/etc/kubernetes/pki/front-proxy-client.crt::/etc/kubernetes/pki/front-proxy-client.key"
I1123 05:41:20.003078       1 controller.go:83] Starting OpenAPI AggregationController
I1123 05:41:20.003096       1 controller.go:80] Starting OpenAPI V3 AggregationController
I1123 05:41:20.003103       1 crdregistration_controller.go:111] Starting crd-autoregister controller
I1123 05:41:20.003127       1 shared_informer.go:255] Waiting for caches to sync for crd-autoregister
I1123 05:41:20.003190       1 customresource_discovery_controller.go:209] Starting DiscoveryController
I1123 05:41:20.003070       1 autoregister_controller.go:141] Starting autoregister controller
I1123 05:41:20.003304       1 cache.go:32] Waiting for caches to sync for autoregister controller
I1123 05:41:20.003337       1 controller.go:85] Starting OpenAPI controller
I1123 05:41:20.003354       1 apiservice_controller.go:97] Starting APIServiceRegistrationController
I1123 05:41:20.003420       1 controller.go:85] Starting OpenAPI V3 controller
I1123 05:41:20.003440       1 naming_controller.go:291] Starting NamingConditionController
I1123 05:41:20.003430       1 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
I1123 05:41:20.003460       1 establishing_controller.go:76] Starting EstablishingController
I1123 05:41:20.003481       1 nonstructuralschema_controller.go:192] Starting NonStructuralSchemaConditionController
I1123 05:41:20.003548       1 apiapproval_controller.go:186] Starting KubernetesAPIApprovalPolicyConformantConditionController
I1123 05:41:20.003568       1 crd_finalizer.go:266] Starting CRDFinalizer
I1123 05:41:20.003878       1 cluster_authentication_trust_controller.go:440] Starting cluster_authentication_trust_controller controller
I1123 05:41:20.003913       1 shared_informer.go:255] Waiting for caches to sync for cluster_authentication_trust_controller
I1123 05:41:20.004096       1 dynamic_cafile_content.go:157] "Starting controller" name="client-ca-bundle::/etc/kubernetes/pki/ca.crt"
I1123 05:41:20.004275       1 apf_controller.go:317] Starting API Priority and Fairness config controller
I1123 05:41:20.004533       1 dynamic_cafile_content.go:157] "Starting controller" name="request-header::/etc/kubernetes/pki/front-proxy-ca.crt"
I1123 05:41:20.027231       1 controller.go:611] quota admission added evaluator for: namespaces
I1123 05:41:20.077296       1 controller.go:611] quota admission added evaluator for: leases.coordination.k8s.io
I1123 05:41:20.084256       1 shared_informer.go:262] Caches are synced for node_authorizer
I1123 05:41:20.103572       1 cache.go:39] Caches are synced for AvailableConditionController controller
I1123 05:41:20.103661       1 cache.go:39] Caches are synced for APIServiceRegistrationController controller
I1123 05:41:20.103764       1 cache.go:39] Caches are synced for autoregister controller
I1123 05:41:20.104021       1 shared_informer.go:262] Caches are synced for crd-autoregister
I1123 05:41:20.104107       1 shared_informer.go:262] Caches are synced for cluster_authentication_trust_controller
I1123 05:41:20.104413       1 apf_controller.go:322] Running API Priority and Fairness config worker
I1123 05:41:20.696599       1 controller.go:132] OpenAPI AggregationController: action for item : Nothing (removed from the queue).
I1123 05:41:20.710434       1 controller.go:132] OpenAPI AggregationController: action for item k8s_internal_local_delegation_chain_0000000000: Nothing (removed from the queue).
E1123 05:41:21.002514       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1123 05:41:21.002562       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
I1123 05:41:21.010217       1 storage_scheduling.go:95] created PriorityClass system-node-critical with value 2000001000
I1123 05:41:21.015068       1 storage_scheduling.go:95] created PriorityClass system-cluster-critical with value 2000000000
I1123 05:41:21.015106       1 storage_scheduling.go:111] all system priority classes are created successfully or already exist.
I1123 05:41:21.608427       1 controller.go:611] quota admission added evaluator for: roles.rbac.authorization.k8s.io
I1123 05:41:21.664381       1 controller.go:611] quota admission added evaluator for: rolebindings.rbac.authorization.k8s.io
I1123 05:41:21.745797       1 alloc.go:327] "allocated clusterIPs" service="default/kubernetes" clusterIPs=map[IPv4:10.96.0.1]
W1123 05:41:21.753862       1 lease.go:234] Resetting endpoints for master service "kubernetes" to [172.18.0.3]
I1123 05:41:21.755675       1 controller.go:611] quota admission added evaluator for: endpoints
I1123 05:41:21.762009       1 controller.go:611] quota admission added evaluator for: endpointslices.discovery.k8s.io
I1123 05:41:22.486477       1 controller.go:611] quota admission added evaluator for: serviceaccounts
I1123 05:41:23.167776       1 controller.go:611] quota admission added evaluator for: deployments.apps
I1123 05:41:23.179660       1 alloc.go:327] "allocated clusterIPs" service="kube-system/kube-dns" clusterIPs=map[IPv4:10.96.0.10]
I1123 05:41:23.197577       1 controller.go:611] quota admission added evaluator for: daemonsets.apps
I1123 05:41:35.947621       1 controller.go:611] quota admission added evaluator for: controllerrevisions.apps
I1123 05:41:36.147238       1 controller.go:611] quota admission added evaluator for: replicasets.apps
I1123 05:41:38.058710       1 controller.go:611] quota admission added evaluator for: events.events.k8s.io
E1123 05:42:21.003572       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1123 05:42:21.003622       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
I1123 05:43:20.521142       1 alloc.go:327] "allocated clusterIPs" service="spire/k8s-workload-registrar" clusterIPs=map[IPv4:10.96.134.60]
I1123 05:43:20.954581       1 alloc.go:327] "allocated clusterIPs" service="spire/spire-server" clusterIPs=map[IPv4:10.96.129.91]
I1123 05:43:21.386791       1 controller.go:611] quota admission added evaluator for: statefulsets.apps
I1123 05:43:29.343215       1 trace.go:205] Trace[1618977837]: "Call validating webhook" configuration:k8s-workload-registrar,webhook:k8s-workload-registrar.spire.svc,resource:spiffeid.spiffe.io/v1beta1, Resource=spiffeids,subresource:,operation:CREATE,UID:c4a7b450-5832-4a81-a65d-4a77a9c647f6 (23-Nov-2022 05:43:28.315) (total time: 1027ms):
Trace[1618977837]: [1.027323133s] [1.027323133s] END
W1123 05:43:29.343293       1 dispatcher.go:153] Failed calling webhook, failing closed k8s-workload-registrar.spire.svc: failed calling webhook "k8s-workload-registrar.spire.svc": failed to call webhook: Post "https://k8s-workload-registrar.spire.svc:443/validate-spiffeid-spiffe-io-v1beta1-spiffeid?timeout=10s": dial tcp 10.96.134.60:443: connect: connection refused
I1123 05:43:29.343719       1 trace.go:205] Trace[484651267]: "Create" url:/apis/spiffeid.spiffe.io/v1beta1/namespaces/spire/spiffeids,user-agent:k8s-workload-registrar/v0.0.0 (linux/amd64) kubernetes/$Format,audit-id:644ef70d-1a7c-44cf-93b8-b68d8dc6bffe,client:172.18.0.2,accept:application/json, */*,protocol:HTTP/2.0 (23-Nov-2022 05:43:28.313) (total time: 1030ms):
Trace[484651267]: [1.030151411s] [1.030151411s] END
I1123 05:43:30.382241       1 trace.go:205] Trace[1960104487]: "Call validating webhook" configuration:k8s-workload-registrar,webhook:k8s-workload-registrar.spire.svc,resource:spiffeid.spiffe.io/v1beta1, Resource=spiffeids,subresource:,operation:CREATE,UID:1e1b0187-81c2-4f8a-a6fe-e2a65b43b99c (23-Nov-2022 05:43:29.355) (total time: 1026ms):
Trace[1960104487]: ---"Request completed" 1026ms (05:43:30.382)
Trace[1960104487]: [1.02631304s] [1.02631304s] END
I1123 05:43:30.382344       1 controller.go:611] quota admission added evaluator for: spiffeids.spiffeid.spiffe.io
I1123 05:43:30.388079       1 trace.go:205] Trace[1030869761]: "Create" url:/apis/spiffeid.spiffe.io/v1beta1/namespaces/spire/spiffeids,user-agent:k8s-workload-registrar/v0.0.0 (linux/amd64) kubernetes/$Format,audit-id:a18a1828-d663-4e2d-98f4-f8b5b5368198,client:172.18.0.2,accept:application/json, */*,protocol:HTTP/2.0 (23-Nov-2022 05:43:29.353) (total time: 1033ms):
Trace[1030869761]: ---"Object stored in database" 1033ms (05:43:30.387)
Trace[1030869761]: [1.033966864s] [1.033966864s] END
W1123 05:44:18.562625       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1123 05:44:18.562685       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1123 05:44:18.562695       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1123 05:44:18.562703       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1123 05:44:18.562711       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1123 05:44:18.562719       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1123 05:44:18.562727       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1123 05:44:18.562734       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1123 05:44:18.562743       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1123 05:44:18.562751       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1123 05:44:18.562759       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1123 05:44:18.562766       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
E1123 05:44:21.004317       1 controller.go:113] loading OpenAPI spec for "" failed with: APIService  does not exist for update
I1123 05:44:21.004356       1 controller.go:126] OpenAPI AggregationController: action for item : Rate Limited Requeue.
I1123 05:44:53.090382       1 alloc.go:327] "allocated clusterIPs" service="nsm-system/admission-webhook-svc" clusterIPs=map[IPv4:10.96.119.85]
I1123 05:44:53.537282       1 alloc.go:327] "allocated clusterIPs" service="nsm-system/registry" clusterIPs=map[IPv4:10.96.143.138]
I1123 05:45:08.146564       1 controller.go:611] quota admission added evaluator for: networkserviceendpoints.networkservicemesh.io
W1123 05:45:21.705845       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1123 05:45:21.705885       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1123 05:45:21.705895       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1123 05:45:21.705904       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1123 05:45:21.705913       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1123 05:45:21.705921       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1123 05:45:21.705930       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1123 05:45:21.705939       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1123 05:45:21.705947       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1123 05:45:21.705955       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1123 05:45:21.705963       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1123 05:45:21.705971       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1123 05:45:21.854996       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1123 05:45:21.855026       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1123 05:45:21.855036       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1123 05:45:21.855045       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1123 05:45:21.855055       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1123 05:45:21.855064       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1123 05:45:21.855073       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1123 05:45:21.855082       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1123 05:45:21.855091       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1123 05:45:21.855101       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1123 05:45:21.855110       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1123 05:45:21.855120       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1123 05:45:21.855133       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1123 05:45:21.855143       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1123 05:45:21.855152       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1123 05:45:21.855162       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1123 05:45:21.855172       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1123 05:45:21.855181       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1123 05:45:21.855190       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1123 05:45:21.855200       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1123 05:45:21.855209       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1123 05:45:21.855218       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1123 05:45:21.855228       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1123 05:45:21.855238       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1123 05:45:21.859635       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1123 05:45:21.859666       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1123 05:45:21.859682       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1123 05:45:21.859695       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1123 05:45:21.859710       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1123 05:45:21.859724       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1123 05:45:21.859737       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1123 05:45:21.859748       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1123 05:45:21.859758       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1123 05:45:21.859767       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1123 05:45:21.859776       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1123 05:45:21.859784       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1123 05:45:22.158316       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1123 05:45:22.158355       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1123 05:45:22.158365       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1123 05:45:22.158374       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1123 05:45:22.158382       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1123 05:45:22.158392       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1123 05:45:22.158400       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1123 05:45:22.158408       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1123 05:45:22.158417       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1123 05:45:22.158425       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1123 05:45:22.158434       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1123 05:45:22.158443       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1123 05:45:22.306609       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Time
W1123 05:45:22.306653       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1123 05:45:22.306662       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
W1123 05:45:22.306669       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusDetails
W1123 05:45:22.306676       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1123 05:45:22.306683       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Patch
W1123 05:45:22.306690       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ObjectMeta
W1123 05:45:22.306700       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ManagedFieldsEntry
W1123 05:45:22.306707       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Status
W1123 05:45:22.306713       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.Preconditions
W1123 05:45:22.306720       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.FieldsV1
W1123 05:45:22.306726       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.OwnerReference
W1123 05:45:22.306738       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.ListMeta
W1123 05:45:22.306745       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.StatusCause
W1123 05:45:22.306752       1 merge.go:121] Should not happen: OpenAPI V3 merge schema conflict on io.k8s.apimachinery.pkg.apis.meta.v1.DeleteOptions
